sample_date,collection_num,target,sample_id,ct,pos_neg,copy_num_uL_rxn
6-Jul-21,93,N1,NO_93_A,40,neg,0.004
6-Jul-21,93,N1,NO_93_A,40,neg,0.004
6-Jul-21,93,N1,NO_93_A,40,neg,0.004
6-Jul-21,93,N1,MI_93_A,40,neg,0.004
6-Jul-21,93,N1,MI_93_A,40,neg,0.004
6-Jul-21,93,N1,NO_93_B,40,neg,0.004
6-Jul-21,93,N1,NO_93_B,40,neg,0.004
6-Jul-21,93,N1,NO_93_B,40,neg,0.004
6-Jul-21,93,N1,MI_93_B,40,neg,0.004
6-Jul-21,93,N1,MI_93_B,40,neg,0.004
6-Jul-21,93,N1,NO_93_C,40,neg,0.004
6-Jul-21,93,N1,NO_93_C,40,neg,0.004
6-Jul-21,93,N1,MI_93_C,40,neg,0.004
6-Jul-21,93,N1,MI_93_C,40,neg,0.004
6-Jul-21,93,N1,MI_93_C,40,neg,0.004
6-Jul-21,93,N1,CC_93_B,40,neg,0.004
6-Jul-21,93,N1,CC_93_B,40,neg,0.004
6-Jul-21,93,N1,CC_93_C,40,neg,0.004
6-Jul-21,93,N1,CC_93_C,40,neg,0.004
6-Jul-21,93,N1,CC_93_C,40,neg,0.004
6-Jul-21,93,N2,NO_93_A,40,neg,0.004
6-Jul-21,93,N2,NO_93_A,40,neg,0.004
6-Jul-21,93,N2,NO_93_A,40,neg,0.004
6-Jul-21,93,N2,MI_93_A,40,neg,0.004
6-Jul-21,93,N2,MI_93_A,40,neg,0.004
6-Jul-21,93,N2,MI_93_A,40,neg,0.004
6-Jul-21,93,N2,NO_93_B,40,neg,0.004
6-Jul-21,93,N2,NO_93_B,40,neg,0.004
6-Jul-21,93,N2,NO_93_B,40,neg,0.004
6-Jul-21,93,N2,MI_93_B,40,neg,0.004
6-Jul-21,93,N2,MI_93_B,40,neg,0.004
6-Jul-21,93,N2,MI_93_B,40,neg,0.004
6-Jul-21,93,N2,NO_93_C,40,neg,0.004
6-Jul-21,93,N2,NO_93_C,40,neg,0.004
6-Jul-21,93,N2,NO_93_C,40,neg,0.004
6-Jul-21,93,N2,MI_93_C,40,neg,0.004
6-Jul-21,93,N2,MI_93_C,40,neg,0.004
6-Jul-21,93,N2,MI_93_C,40,neg,0.004
6-Jul-21,93,N2,CC_93_A,40,neg,0.004
6-Jul-21,93,N2,CC_93_A,40,neg,0.004
6-Jul-21,93,N2,CC_93_A,40,neg,0.004
6-Jul-21,93,N2,CC_93_B,40,neg,0.004
6-Jul-21,93,N2,CC_93_B,40,neg,0.004
6-Jul-21,93,N2,CC_93_B,40,neg,0.004
6-Jul-21,93,N2,CC_93_C,40,neg,0.004
6-Jul-21,93,N2,CC_93_C,39.63,pos,0.260484681
6-Jul-21,93,N2,CC_93_C,39.4,pos,0.306577679
6-Jul-21,93,N1,CC_93_B,38.49,pos,0.203007183
6-Jul-21,93,N1,CC_93_A,38.48,pos,0.204335972
6-Jul-21,93,N1,MI_93_A,38.42,pos,0.212493361
6-Jul-21,93,N1,NO_93_C,38.33,pos,0.22534409
6-Jul-21,93,N1,MI_93_B,38.29,pos,0.231302254
6-Jul-21,93,N1,CC_93_A,37.21,pos,0.467939338
6-Jul-21,93,N1,CC_93_A,36.16,pos,0.928322715
12-Jul-21,95,N1,NO_95_A,40,neg,0.004
12-Jul-21,95,N1,MI_95_A,40,neg,0.004
12-Jul-21,95,N1,CC_95_A,40,neg,0.004
12-Jul-21,95,N1,CC_95_A,40,neg,0.004
12-Jul-21,95,N1,MI_95_B,40,neg,0.004
12-Jul-21,95,N1,MI_95_B,40,neg,0.004
12-Jul-21,95,N1,CC_95_B,40,neg,0.004
12-Jul-21,95,N1,CC_95_B,40,neg,0.004
12-Jul-21,95,N1,CC_95_B,40,neg,0.004
12-Jul-21,95,N1,NO_95_C,40,neg,0.004
12-Jul-21,95,N1,MI_95_C,40,neg,0.004
12-Jul-21,95,N1,MI_95_C,40,neg,0.004
12-Jul-21,95,N1,MI_95_C,40,neg,0.004
12-Jul-21,95,N1,CC_95_C,40,neg,0.004
12-Jul-21,95,N1,CC_95_C,40,neg,0.004
12-Jul-21,95,N1,CC_95_C,40,neg,0.004
12-Jul-21,95,N1,MI_95_D,40,neg,0.004
12-Jul-21,95,N1,MI_95_D,40,neg,0.004
12-Jul-21,95,N1,MI_95_D,40,neg,0.004
12-Jul-21,95,N1,CC_95_D,40,neg,0.004
12-Jul-21,95,N1,CC_95_D,40,neg,0.004
12-Jul-21,95,N1,CC_95_D,40,neg,0.004
12-Jul-21,95,N1,NO_95_E,40,neg,0.004
12-Jul-21,95,N1,MI_95_E,40,neg,0.004
12-Jul-21,95,N1,MI_95_E,40,neg,0.004
12-Jul-21,95,N1,MI_95_E,40,neg,0.004
12-Jul-21,95,N1,CC_95_E,40,neg,0.004
12-Jul-21,95,N1,CC_95_E,40,neg,0.004
12-Jul-21,95,N1,NO_95_F,40,neg,0.004
12-Jul-21,95,N1,NO_95_F,40,neg,0.004
12-Jul-21,95,N1,MI_95_F,40,neg,0.004
12-Jul-21,95,N1,MI_95_F,40,neg,0.004
12-Jul-21,95,N1,CC_95_F,40,neg,0.004
12-Jul-21,95,N1,CC_95_F,40,neg,0.004
12-Jul-21,95,N2,NO_95_A,40,neg,0.004
12-Jul-21,95,N2,NO_95_A,40,neg,0.004
12-Jul-21,95,N2,MI_95_A,40,neg,0.004
12-Jul-21,95,N2,MI_95_A,40,neg,0.004
12-Jul-21,95,N2,MI_95_A,40,neg,0.004
12-Jul-21,95,N2,CC_95_A,40,neg,0.004
12-Jul-21,95,N2,CC_95_A,40,neg,0.004
12-Jul-21,95,N2,CC_95_A,40,neg,0.004
12-Jul-21,95,N2,NO_95_B,40,neg,0.004
12-Jul-21,95,N2,NO_95_B,40,neg,0.004
12-Jul-21,95,N2,NO_95_B,40,neg,0.004
12-Jul-21,95,N2,MI_95_B,40,neg,0.004
12-Jul-21,95,N2,MI_95_B,40,neg,0.004
12-Jul-21,95,N2,MI_95_B,40,neg,0.004
12-Jul-21,95,N2,CC_95_B,40,neg,0.004
12-Jul-21,95,N2,CC_95_B,40,neg,0.004
12-Jul-21,95,N2,CC_95_B,40,neg,0.004
12-Jul-21,95,N2,NO_95_C,40,neg,0.004
12-Jul-21,95,N2,NO_95_C,40,neg,0.004
12-Jul-21,95,N2,NO_95_C,40,neg,0.004
12-Jul-21,95,N2,MI_95_C,40,neg,0.004
12-Jul-21,95,N2,MI_95_C,40,neg,0.004
12-Jul-21,95,N2,MI_95_C,40,neg,0.004
12-Jul-21,95,N2,CC_95_C,40,neg,0.004
12-Jul-21,95,N2,CC_95_C,40,neg,0.004
12-Jul-21,95,N2,NO_95_D,40,neg,0.004
12-Jul-21,95,N2,NO_95_D,40,neg,0.004
12-Jul-21,95,N2,MI_95_D,40,neg,0.004
12-Jul-21,95,N2,MI_95_D,40,neg,0.004
12-Jul-21,95,N2,MI_95_D,40,neg,0.004
12-Jul-21,95,N2,CC_95_D,40,neg,0.004
12-Jul-21,95,N2,CC_95_D,40,neg,0.004
12-Jul-21,95,N2,NO_95_E,40,neg,0.004
12-Jul-21,95,N2,NO_95_E,40,neg,0.004
12-Jul-21,95,N2,NO_95_E,40,neg,0.004
12-Jul-21,95,N2,MI_95_E,40,neg,0.004
12-Jul-21,95,N2,MI_95_E,40,neg,0.004
12-Jul-21,95,N2,MI_95_E,40,neg,0.004
12-Jul-21,95,N2,CC_95_E,40,neg,0.004
12-Jul-21,95,N2,CC_95_E,40,neg,0.004
12-Jul-21,95,N2,CC_95_E,40,neg,0.004
12-Jul-21,95,N2,NO_95_F,40,neg,0.004
12-Jul-21,95,N2,NO_95_F,40,neg,0.004
12-Jul-21,95,N2,NO_95_F,40,neg,0.004
12-Jul-21,95,N2,MI_95_F,40,neg,0.004
12-Jul-21,95,N2,MI_95_F,40,neg,0.004
12-Jul-21,95,N2,CC_95_F,40,neg,0.004
12-Jul-21,95,N2,CC_95_F,40,neg,0.004
12-Jul-21,95,N2,CC_95_F,40,neg,0.004
12-Jul-21,95,N2,NO_95_A,39.63042264,pos,0.260406706
12-Jul-21,95,N2,MI_95_F,39.27742818,pos,0.334386809
12-Jul-21,95,N2,CC_95_D,39.21795425,pos,0.348775517
12-Jul-21,95,N2,CC_95_C,39.21428844,pos,0.349682389
12-Jul-21,95,N2,NO_95_D,38.8174353,pos,0.463194758
12-Jul-21,95,N1,NO_95_A,38.46217465,pos,0.206726191
12-Jul-21,95,N1,MI_95_A,38.26515537,pos,0.235082013
12-Jul-21,95,N1,NO_95_D,37.77967623,pos,0.32268307
12-Jul-21,95,N1,NO_95_F,37.77057804,pos,0.32460416
12-Jul-21,95,N1,NO_95_E,37.7484399,pos,0.329326557
12-Jul-21,95,N1,NO_95_B,37.74598127,pos,0.329855239
12-Jul-21,95,N1,NO_95_B,37.71876546,pos,0.335764501
12-Jul-21,95,N1,CC_95_A,37.71727681,pos,0.336090763
12-Jul-21,95,N1,CC_95_E,37.71095623,pos,0.337479552
12-Jul-21,95,N1,MI_95_A,37.70515328,pos,0.338759657
12-Jul-21,95,N1,CC_95_F,37.6680037,pos,0.347070525
12-Jul-21,95,N1,NO_95_C,37.66055476,pos,0.348761336
12-Jul-21,95,N1,MI_95_F,37.60900825,pos,0.360689615
12-Jul-21,95,N1,NO_95_D,37.54979803,pos,0.374895647
12-Jul-21,95,N1,NO_95_E,37.48580694,pos,0.390878499
12-Jul-21,95,N1,NO_95_C,37.0464023,pos,0.520647401
12-Jul-21,95,N1,NO_95_A,36.75493592,pos,0.629692414
12-Jul-21,95,N1,MI_95_B,36.72071759,pos,0.643908211
12-Jul-21,95,N1,NO_95_B,36.61257137,pos,0.690981406
12-Jul-21,95,N1,NO_95_D,35.615548,pos,1.324235612
14-Jul-21,96,N1,NO_96_A,40,neg,0.004
14-Jul-21,96,N1,NO_96_A,40,neg,0.004
14-Jul-21,96,N1,MI_96_A,40,neg,0.004
14-Jul-21,96,N1,MI_96_A,40,neg,0.004
14-Jul-21,96,N1,MI_96_A,40,neg,0.004
14-Jul-21,96,N1,CC_96_A,40,neg,0.004
14-Jul-21,96,N1,CC_96_A,40,neg,0.004
14-Jul-21,96,N1,CC_96_A,40,neg,0.004
14-Jul-21,96,N1,NO_96_B,40,neg,0.004
14-Jul-21,96,N1,NO_96_B,40,neg,0.004
14-Jul-21,96,N1,NO_96_B,40,neg,0.004
14-Jul-21,96,N1,MI_96_B,40,neg,0.004
14-Jul-21,96,N1,CC_96_B,40,neg,0.004
14-Jul-21,96,N1,CC_96_B,40,neg,0.004
14-Jul-21,96,N1,CC_96_B,40,neg,0.004
14-Jul-21,96,N1,NO_96_C,40,neg,0.004
14-Jul-21,96,N1,NO_96_C,40,neg,0.004
14-Jul-21,96,N1,NO_96_C,40,neg,0.004
14-Jul-21,96,N1,MI_96_C,40,neg,0.004
14-Jul-21,96,N1,MI_96_C,40,neg,0.004
14-Jul-21,96,N1,CC_96_C,40,neg,0.004
14-Jul-21,96,N1,CC_96_C,40,neg,0.004
14-Jul-21,96,N1,NO_96_D,40,neg,0.004
14-Jul-21,96,N1,NO_96_D,40,neg,0.004
14-Jul-21,96,N1,NO_96_D,40,neg,0.004
14-Jul-21,96,N1,MI_96_D,40,neg,0.004
14-Jul-21,96,N1,MI_96_D,40,neg,0.004
14-Jul-21,96,N1,MI_96_D,40,neg,0.004
14-Jul-21,96,N1,CC_96_D,40,neg,0.004
14-Jul-21,96,N1,CC_96_D,40,neg,0.004
14-Jul-21,96,N1,NO_96_E,40,neg,0.004
14-Jul-21,96,N1,NO_96_E,40,neg,0.004
14-Jul-21,96,N1,NO_96_E,40,neg,0.004
14-Jul-21,96,N1,MI_96_E,40,neg,0.004
14-Jul-21,96,N1,MI_96_E,40,neg,0.004
14-Jul-21,96,N1,CC_96_E,40,neg,0.004
14-Jul-21,96,N1,CC_96_E,40,neg,0.004
14-Jul-21,96,N1,CC_96_E,40,neg,0.004
14-Jul-21,96,N1,NO_96_F,40,neg,0.004
14-Jul-21,96,N1,NO_96_F,40,neg,0.004
14-Jul-21,96,N1,MI_96_F,40,neg,0.004
14-Jul-21,96,N1,MI_96_F,40,neg,0.004
14-Jul-21,96,N1,CC_96_F,40,neg,0.004
14-Jul-21,96,N1,CC_96_F,40,neg,0.004
14-Jul-21,96,N1,CC_96_F,40,neg,0.004
14-Jul-21,96,N2,NO_96_A,40,neg,0.004
14-Jul-21,96,N2,NO_96_A,40,neg,0.004
14-Jul-21,96,N2,NO_96_A,40,neg,0.004
14-Jul-21,96,N2,MI_96_A,40,neg,0.004
14-Jul-21,96,N2,MI_96_A,40,neg,0.004
14-Jul-21,96,N2,MI_96_A,40,neg,0.004
14-Jul-21,96,N2,CC_96_A,40,neg,0.004
14-Jul-21,96,N2,CC_96_A,40,neg,0.004
14-Jul-21,96,N2,CC_96_A,40,neg,0.004
14-Jul-21,96,N2,NO_96_B,40,neg,0.004
14-Jul-21,96,N2,NO_96_B,40,neg,0.004
14-Jul-21,96,N2,NO_96_B,40,neg,0.004
14-Jul-21,96,N2,MI_96_B,40,neg,0.004
14-Jul-21,96,N2,MI_96_B,40,neg,0.004
14-Jul-21,96,N2,MI_96_B,40,neg,0.004
14-Jul-21,96,N2,CC_96_B,40,neg,0.004
14-Jul-21,96,N2,CC_96_B,40,neg,0.004
14-Jul-21,96,N2,CC_96_B,40,neg,0.004
14-Jul-21,96,N2,NO_96_C,40,neg,0.004
14-Jul-21,96,N2,NO_96_C,40,neg,0.004
14-Jul-21,96,N2,NO_96_C,40,neg,0.004
14-Jul-21,96,N2,MI_96_C,40,neg,0.004
14-Jul-21,96,N2,MI_96_C,40,neg,0.004
14-Jul-21,96,N2,MI_96_C,40,neg,0.004
14-Jul-21,96,N2,CC_96_C,40,neg,0.004
14-Jul-21,96,N2,CC_96_C,40,neg,0.004
14-Jul-21,96,N2,CC_96_C,40,neg,0.004
14-Jul-21,96,N2,NO_96_D,40,neg,0.004
14-Jul-21,96,N2,NO_96_D,40,neg,0.004
14-Jul-21,96,N2,NO_96_D,40,neg,0.004
14-Jul-21,96,N2,MI_96_D,40,neg,0.004
14-Jul-21,96,N2,MI_96_D,40,neg,0.004
14-Jul-21,96,N2,MI_96_D,40,neg,0.004
14-Jul-21,96,N2,CC_96_D,40,neg,0.004
14-Jul-21,96,N2,CC_96_D,40,neg,0.004
14-Jul-21,96,N2,NO_96_E,40,neg,0.004
14-Jul-21,96,N2,NO_96_E,40,neg,0.004
14-Jul-21,96,N2,NO_96_E,40,neg,0.004
14-Jul-21,96,N2,MI_96_E,40,neg,0.004
14-Jul-21,96,N2,MI_96_E,40,neg,0.004
14-Jul-21,96,N2,MI_96_E,40,neg,0.004
14-Jul-21,96,N2,CC_96_E,40,neg,0.004
14-Jul-21,96,N2,CC_96_E,40,neg,0.004
14-Jul-21,96,N2,CC_96_E,40,neg,0.004
14-Jul-21,96,N2,NO_96_F,40,neg,0.004
14-Jul-21,96,N2,NO_96_F,40,neg,0.004
14-Jul-21,96,N2,NO_96_F,40,neg,0.004
14-Jul-21,96,N2,MI_96_F,40,neg,0.004
14-Jul-21,96,N2,MI_96_F,40,neg,0.004
14-Jul-21,96,N2,MI_96_F,40,neg,0.004
14-Jul-21,96,N2,CC_96_F,40,neg,0.004
14-Jul-21,96,N2,CC_96_F,40,neg,0.004
14-Jul-21,96,N2,CC_96_F,40,neg,0.004
14-Jul-21,96,N2,CC_96_D,39.3026884,pos,0.328456573
14-Jul-21,96,N1,NO_96_A,37.88490279,pos,0.301273577
14-Jul-21,96,N1,MI_96_E,37.77936052,pos,0.322749541
14-Jul-21,96,N1,CC_96_C,37.75980548,pos,0.326893589
14-Jul-21,96,N1,MI_96_C,37.73143494,pos,0.333000571
14-Jul-21,96,N1,NO_96_F,37.6568632,pos,0.34960232
14-Jul-21,96,N1,MI_96_B,37.64756936,pos,0.351728569
14-Jul-21,96,N1,CC_96_D,37.637444,pos,0.354059774
14-Jul-21,96,N1,MI_96_B,37.62751245,pos,0.356361367
14-Jul-21,96,N1,MI_96_F,36.83941933,pos,0.595923809
19-Jul-21,97,N1,NO_97_A,40,neg,0.004
19-Jul-21,97,N1,MI_97_A,40,neg,0.004
19-Jul-21,97,N1,MI_97_A,40,neg,0.004
19-Jul-21,97,N1,NO_97_B,40,neg,0.004
19-Jul-21,97,N1,NO_97_B,40,neg,0.004
19-Jul-21,97,N1,CC_97_B,40,neg,0.004
19-Jul-21,97,N1,CC_97_B,40,neg,0.004
19-Jul-21,97,N1,NO_97_C,40,neg,0.004
19-Jul-21,97,N1,MI_97_C,40,neg,0.004
19-Jul-21,97,N1,MI_97_C,40,neg,0.004
19-Jul-21,97,N1,MI_97_D,40,neg,0.004
19-Jul-21,97,N1,MI_97_D,40,neg,0.004
19-Jul-21,97,N1,NO_97_E,40,neg,0.004
19-Jul-21,97,N1,MI_97_E,40,neg,0.004
19-Jul-21,97,N1,MI_97_E,40,neg,0.004
19-Jul-21,97,N1,MI_97_E,40,neg,0.004
19-Jul-21,97,N1,CC_97_E,40,neg,0.004
19-Jul-21,97,N1,CC_97_E,40,neg,0.004
19-Jul-21,97,N1,NO_97_F,40,neg,0.004
19-Jul-21,97,N1,MI_97_F,40,neg,0.004
19-Jul-21,97,N1,MI_97_F,40,neg,0.004
19-Jul-21,97,N2,NO_97_A,40,neg,0.004
19-Jul-21,97,N2,NO_97_A,40,neg,0.004
19-Jul-21,97,N2,NO_97_A,40,neg,0.004
19-Jul-21,97,N2,MI_97_A,40,neg,0.004
19-Jul-21,97,N2,MI_97_A,40,neg,0.004
19-Jul-21,97,N2,MI_97_A,40,neg,0.004
19-Jul-21,97,N2,CC_97_A,40,neg,0.004
19-Jul-21,97,N2,CC_97_A,40,neg,0.004
19-Jul-21,97,N2,NO_97_B,40,neg,0.004
19-Jul-21,97,N2,NO_97_B,40,neg,0.004
19-Jul-21,97,N2,NO_97_B,40,neg,0.004
19-Jul-21,97,N2,MI_97_B,40,neg,0.004
19-Jul-21,97,N2,MI_97_B,40,neg,0.004
19-Jul-21,97,N2,MI_97_B,40,neg,0.004
19-Jul-21,97,N2,CC_97_B,40,neg,0.004
19-Jul-21,97,N2,NO_97_C,40,neg,0.004
19-Jul-21,97,N2,NO_97_C,40,neg,0.004
19-Jul-21,97,N2,MI_97_C,40,neg,0.004
19-Jul-21,97,N2,MI_97_C,40,neg,0.004
19-Jul-21,97,N2,MI_97_C,40,neg,0.004
19-Jul-21,97,N2,CC_97_C,40,neg,0.004
19-Jul-21,97,N2,CC_97_C,40,neg,0.004
19-Jul-21,97,N2,NO_97_D,40,neg,0.004
19-Jul-21,97,N2,NO_97_D,40,neg,0.004
19-Jul-21,97,N2,NO_97_D,40,neg,0.004
19-Jul-21,97,N2,MI_97_D,40,neg,0.004
19-Jul-21,97,N2,MI_97_D,40,neg,0.004
19-Jul-21,97,N2,MI_97_D,40,neg,0.004
19-Jul-21,97,N2,CC_97_D,40,neg,0.004
19-Jul-21,97,N2,CC_97_D,40,neg,0.004
19-Jul-21,97,N2,NO_97_E,40,neg,0.004
19-Jul-21,97,N2,NO_97_E,40,neg,0.004
19-Jul-21,97,N2,MI_97_E,40,neg,0.004
19-Jul-21,97,N2,MI_97_E,40,neg,0.004
19-Jul-21,97,N2,MI_97_E,40,neg,0.004
19-Jul-21,97,N2,CC_97_E,40,neg,0.004
19-Jul-21,97,N2,NO_97_F,40,neg,0.004
19-Jul-21,97,N2,NO_97_F,40,neg,0.004
19-Jul-21,97,N2,MI_97_F,40,neg,0.004
19-Jul-21,97,N2,MI_97_F,40,neg,0.004
19-Jul-21,97,N2,MI_97_F,40,neg,0.004
19-Jul-21,97,N2,NO_97_C,39.78,pos,0.23405678
19-Jul-21,97,N2,CC_97_D,39.71,pos,0.245681393
19-Jul-21,97,N2,CC_97_E,39.68,pos,0.252173278
19-Jul-21,97,N2,NO_97_F,39.63,pos,0.260582975
19-Jul-21,97,N2,CC_97_F,39.54,pos,0.277974489
19-Jul-21,97,N2,CC_97_E,39.18,pos,0.357809014
19-Jul-21,97,N2,CC_97_A,39.16,pos,0.363902043
19-Jul-21,97,N2,CC_97_F,39.11,pos,0.377636599
19-Jul-21,97,N2,CC_97_F,38.96,pos,0.418742827
19-Jul-21,97,N2,NO_97_E,38.88,pos,0.441963318
19-Jul-21,97,N1,NO_97_D,38.84,pos,0.161498743
19-Jul-21,97,N2,CC_97_C,38.82,pos,0.46104829
19-Jul-21,97,N1,CC_97_A,38.32,pos,0.227505136
19-Jul-21,97,N2,CC_97_B,38.32,pos,0.66051459
19-Jul-21,97,N2,CC_97_B,38.28,pos,0.678497001
19-Jul-21,97,N1,CC_97_C,38.26,pos,0.236023971
19-Jul-21,97,N1,MI_97_B,38.24,pos,0.239619027
19-Jul-21,97,N1,MI_97_D,38.2,pos,0.24478006
19-Jul-21,97,N1,NO_97_C,38.17,pos,0.250272
19-Jul-21,97,N1,CC_97_D,38.17,pos,0.250683229
19-Jul-21,97,N1,NO_97_C,38.16,pos,0.252498967
19-Jul-21,97,N1,NO_97_A,38.15,pos,0.253194893
19-Jul-21,97,N1,MI_97_B,38.15,pos,0.253280001
19-Jul-21,97,N1,MI_97_A,38.14,pos,0.255063213
19-Jul-21,97,N1,MI_97_B,38.13,pos,0.256107537
19-Jul-21,97,N1,NO_97_E,38.13,pos,0.256260943
19-Jul-21,97,N1,NO_97_B,38.08,pos,0.264796282
19-Jul-21,97,N1,MI_97_C,38.05,pos,0.270656794
19-Jul-21,97,N1,CC_97_C,38.03,pos,0.274459164
19-Jul-21,97,N1,NO_97_D,37.92,pos,0.295118023
19-Jul-21,97,N1,CC_97_A,37.88,pos,0.301587503
19-Jul-21,97,N1,NO_97_A,37.28,pos,0.448317366
19-Jul-21,97,N1,CC_97_F,37.28,pos,0.447422725
19-Jul-21,97,N1,MI_97_F,37.22,pos,0.464365176
19-Jul-21,97,N1,NO_97_D,37.17,pos,0.480209675
19-Jul-21,97,N1,NO_97_F,37.14,pos,0.490085656
19-Jul-21,97,N1,CC_97_B,37.1,pos,0.501563854
19-Jul-21,97,N1,CC_97_C,37.04,pos,0.521795548
19-Jul-21,97,N1,CC_97_E,37.03,pos,0.526504107
19-Jul-21,97,N1,NO_97_E,36.94,pos,0.559059636
19-Jul-21,97,N1,CC_97_F,36.89,pos,0.576995682
19-Jul-21,97,N1,NO_97_F,36.87,pos,0.583042366
19-Jul-21,97,N1,CC_97_F,36.27,pos,0.865541608
19-Jul-21,97,N1,CC_97_A,36.15,pos,0.931398972
19-Jul-21,97,N1,CC_97_D,36.01,pos,1.021153273
19-Jul-21,97,N1,CC_97_D,35.84,pos,1.143001285
21-Jul-21,98,N1,NO_98_A,40,neg,0.004
21-Jul-21,98,N1,NO_98_A,40,neg,0.004
21-Jul-21,98,N1,NO_98_A,40,neg,0.004
21-Jul-21,98,N1,MI_98_A,40,neg,0.004
21-Jul-21,98,N1,CC_98_A,40,neg,0.004
21-Jul-21,98,N1,MI_98_B,40,neg,0.004
21-Jul-21,98,N1,NO_98_C,40,neg,0.004
21-Jul-21,98,N1,NO_98_C,40,neg,0.004
21-Jul-21,98,N1,MI_98_C,40,neg,0.004
21-Jul-21,98,N1,MI_98_C,40,neg,0.004
21-Jul-21,98,N1,CC_98_C,40,neg,0.004
21-Jul-21,98,N1,NO_98_D,40,neg,0.004
21-Jul-21,98,N1,NO_98_E,40,neg,0.004
21-Jul-21,98,N1,NO_98_E,40,neg,0.004
21-Jul-21,98,N1,NO_98_F,40,neg,0.004
21-Jul-21,98,N1,NO_98_F,40,neg,0.004
21-Jul-21,98,N1,MI_98_F,40,neg,0.004
21-Jul-21,98,N1,MI_98_F,40,neg,0.004
21-Jul-21,98,N1,CC_98_F,40,neg,0.004
21-Jul-21,98,N1,CC_98_F,40,neg,0.004
21-Jul-21,98,N2,NO_98_A,40,neg,0.004
21-Jul-21,98,N2,NO_98_A,40,neg,0.004
21-Jul-21,98,N2,MI_98_A,40,neg,0.004
21-Jul-21,98,N2,MI_98_A,40,neg,0.004
21-Jul-21,98,N2,MI_98_A,40,neg,0.004
21-Jul-21,98,N2,CC_98_A,40,neg,0.004
21-Jul-21,98,N2,CC_98_A,40,neg,0.004
21-Jul-21,98,N2,CC_98_A,40,neg,0.004
21-Jul-21,98,N2,NO_98_B,40,neg,0.004
21-Jul-21,98,N2,NO_98_B,40,neg,0.004
21-Jul-21,98,N2,NO_98_B,40,neg,0.004
21-Jul-21,98,N2,MI_98_B,40,neg,0.004
21-Jul-21,98,N2,MI_98_B,40,neg,0.004
21-Jul-21,98,N2,MI_98_B,40,neg,0.004
21-Jul-21,98,N2,CC_98_B,40,neg,0.004
21-Jul-21,98,N2,CC_98_B,40,neg,0.004
21-Jul-21,98,N2,NO_98_C,40,neg,0.004
21-Jul-21,98,N2,NO_98_C,40,neg,0.004
21-Jul-21,98,N2,NO_98_C,40,neg,0.004
21-Jul-21,98,N2,MI_98_C,40,neg,0.004
21-Jul-21,98,N2,MI_98_C,40,neg,0.004
21-Jul-21,98,N2,CC_98_C,40,neg,0.004
21-Jul-21,98,N2,CC_98_C,40,neg,0.004
21-Jul-21,98,N2,NO_98_D,40,neg,0.004
21-Jul-21,98,N2,NO_98_D,40,neg,0.004
21-Jul-21,98,N2,NO_98_D,40,neg,0.004
21-Jul-21,98,N2,MI_98_D,40,neg,0.004
21-Jul-21,98,N2,MI_98_D,40,neg,0.004
21-Jul-21,98,N2,MI_98_D,40,neg,0.004
21-Jul-21,98,N2,CC_98_D,40,neg,0.004
21-Jul-21,98,N2,CC_98_D,40,neg,0.004
21-Jul-21,98,N2,CC_98_D,40,neg,0.004
21-Jul-21,98,N2,NO_98_E,40,neg,0.004
21-Jul-21,98,N2,NO_98_E,40,neg,0.004
21-Jul-21,98,N2,NO_98_E,40,neg,0.004
21-Jul-21,98,N2,MI_98_E,40,neg,0.004
21-Jul-21,98,N2,MI_98_E,40,neg,0.004
21-Jul-21,98,N2,MI_98_E,40,neg,0.004
21-Jul-21,98,N2,CC_98_E,40,neg,0.004
21-Jul-21,98,N2,CC_98_E,40,neg,0.004
21-Jul-21,98,N2,NO_98_F,40,neg,0.004
21-Jul-21,98,N2,NO_98_F,40,neg,0.004
21-Jul-21,98,N2,NO_98_F,40,neg,0.004
21-Jul-21,98,N2,MI_98_F,40,neg,0.004
21-Jul-21,98,N2,MI_98_F,40,neg,0.004
21-Jul-21,98,N2,CC_98_F,40,neg,0.004
21-Jul-21,98,N2,MI_98_D,40,neg,0.004
21-Jul-21,98,N2,MI_98_D,40,neg,0.004
21-Jul-21,98,N2,MI_98_F,39.99037417,pos,0.201797083
21-Jul-21,98,N2,CC_98_C,39.91305212,pos,0.213158485
21-Jul-21,98,N2,MI_98_C,39.86292501,pos,0.220863514
21-Jul-21,98,N2,NO_98_A,39.53115352,pos,0.279377748
21-Jul-21,98,N2,CC_98_E,39.31767907,pos,0.324987122
21-Jul-21,98,N2,CC_98_F,39.30245985,pos,0.328509755
21-Jul-21,98,N1,CC_98_A,39.22408976,pos,0.125751369
21-Jul-21,98,N2,CC_98_B,39.21494819,pos,0.349519003
21-Jul-21,98,N2,MI_98_D,38.90084899,pos,0.4366182
21-Jul-21,98,N1,NO_98_B,38.32611743,pos,0.225915625
21-Jul-21,98,N1,MI_98_A,38.30589521,pos,0.228915963
21-Jul-21,98,N1,MI_98_F,38.29578688,pos,0.230430625
21-Jul-21,98,N1,CC_98_A,38.29000736,pos,0.231301144
21-Jul-21,98,N1,NO_98_B,38.27990689,pos,0.232830393
21-Jul-21,98,N1,CC_98_D,38.27477425,pos,0.233611364
21-Jul-21,98,N1,NO_98_B,38.24240847,pos,0.23859677
21-Jul-21,98,N1,MI_98_C,38.20668298,pos,0.244223304
