date,sample,target,ct,slope,intercept,copies_ul_rxn
1/20/2021,SL_L,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_L,N2,33.35216522,-3.3084,32.416,0.521235332
1/20/2021,SL_E,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_E,N2,35.83062363,-3.3084,32.416,0.0928737
1/20/2021,SL_E,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_I,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_I,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_I,N2,37.06664658,-3.3084,32.416,0.039290841
1/20/2021,SL_y,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_y,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_y,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_E,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_E,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_E,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_I,N2,34.4087944,-3.3084,32.416,0.24983665
1/20/2021,SL_I,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_I,N2,35.39067078,-3.3084,32.416,0.126145946
1/20/2021,SL_y,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_y,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_y,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_F,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_F,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_F,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_J,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_J,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_J,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_F,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_F,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_F,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_J,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_J,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_J,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_G,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_G,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_G,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_K,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_K,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_K,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_G,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_G,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_G,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_K,N2,36.18346024,-3.3084,32.416,0.072651408
1/20/2021,SL_K,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_K,N2,Undetermined,-3.3084,32.416,0.0002
